date	title	hostname	category	djia_label	djia_delta	sp_label	sp_delta
2014-03-12	The Bachelor Finale -- Did Juan Pablo Choose Nikki or Clare!?	www.toofab.com	e	1	10.589844	0	-2.049927
2014-03-12	Juan Pablo: I Like You A Lot	www.business2community.com	e	1	10.589844	0	-2.049927
2014-03-12	'Bachelor' contestant should've turned down Juan Pablo's final rose	www.today.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Finale: Chris Harrison & Juan Pablo Galavis Clash Over 'I Love You'	www.people.com	e	1	10.589844	0	-2.049927
2014-03-12	'Bachelor' Finale: Who will Juan Pablo pick?	thecelebritycafe.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Bachelor' recap: An awkward ending for Juan Pablo	jam.canoe.ca	e	1	10.589844	0	-2.049927
2014-03-12	'The Bachelor' star Juan Pablo Galavis gives Nikki Ferrell his final rose -- but  ...	realitytvworld.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor: Clare Crawley Disses Juan Pablo	realitytvmagazine.sheknows.com	e	1	10.589844	0	-2.049927
2014-03-12	Juan Pablo Galavis: Who is he and why should you care? A primer on 'The  ...	www.washingtonpost.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Juan Pablo Galavis Accused Of Being 'Bad In Bed' As He Fails To  ...	www.entertainmentwise.com	e	1	10.589844	0	-2.049927
2014-03-12	Juan Pablo told off in shocking finale	www.usatoday.com	e	1	10.589844	0	-2.049927
2014-03-12	Bachelor Season 18: Juan Pablo And Nikki Ferrell Not Together Now, Lied on  ...	www.celebdirtylaundry.com	e	1	10.589844	0	-2.049927
2014-03-12	Who Won The Bachelor Juan Pablo 2014 Last Night? Finale	realityrewind.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Finale 18.11 Recap: Juan Pablo Ends Run As Worst Bachelor of  ...	www.tvovermind.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor finale: What's love got to do with it?	www.thestar.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Finale Watch: Juan Pablo Galavis Is The Worst, The End	www.cinemablend.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Watch: Juan Pablo Makes His Pick And It's Okay?	time.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Recap: An awkward ending and new Bachelorette	www.thesudburystar.com	e	1	10.589844	0	-2.049927
2014-03-12	What “Changed Dramatically” for Juan Pablo Galavis and Nikki Ferrell?	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	Change text size for the story	www.lfpress.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Bachelor' Season Finale Recap: How Badly Did Juan Pablo Screw Up?	www.zimbio.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Bachelor 2014' Juan Pablo Galavis and final pick share updates with viewers	www.allvoices.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor Recap: An awkward ending and new Bachelorette	www.wellandtribune.ca	e	1	10.589844	0	-2.049927
2014-03-12	What “Changed Dramatically” for Juan Pablo Galavis and Nikki Ferrell?	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	Bachelor Finale: Juan Pablo Dumps Clare Crawley For Nikki Ferrell (PHOTOS)	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Bachelor' Season Finale Recap: How Badly Did Juan Pablo Screw Up?	www.zimbio.com	e	1	10.589844	0	-2.049927
2014-03-12	Who Got Juan Pablo's Final Rose?	www.etonline.com	e	1	10.589844	0	-2.049927
2014-03-12	Bachelor Contestants Who Found Love After Heartbreak	www.people.com	e	1	10.589844	0	-2.049927
2014-03-12	Trista Sutter: Who Juan Pablo Should Choose On 'The Bachelor'	hollywoodlife.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Bachelor' star Juan Pablo Galavis and his final bachelorette reportedly  ...	www.realitytvworld.com	e	1	10.589844	0	-2.049927
2014-03-12	'Bachelor' Juan Pablo slammed for more controversial comments	emag.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Is Juan Pablo the Worst Bachelor Ever? And Does It Even Matter?	www.thesuntimes.com	e	1	10.589844	0	-2.049927
2014-03-12	The Bachelor's Chris Harrison: Juan Pablo Can Be His Own Worst Enemy	www.whitehalljournal.com	e	1	10.589844	0	-2.049927
2014-03-12	VIDEO: 20 total strangers awkwardly share a FIRST KISS on camera	www.dailystar.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	The Strangers In 'First Kiss' Video Are Mostly Actors And Models In A Clothing Ad	www.entertainmentwise.com	e	1	10.589844	0	-2.049927
2014-03-12	Saw that video of strangers kissing for the first time that we all loved and helped  ...	ibnlive.in.com	e	1	10.589844	0	-2.049927
2014-03-12	First Kiss video: Filmmaker gets 20 strangers to make out on YouTube with  ...	www.independent.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Kissing strangers watched by twenty million people	www.independent.ie	e	1	10.589844	0	-2.049927
2014-03-12	20 strangers asked to kiss for the first time, video goes viral	www.abplive.in	e	1	10.589844	0	-2.049927
2014-03-12	'First Kiss' Video Involving 20 Strangers Made By Filmmaker Tatia Pilieva Goes  ...	www.ibtimes.com	e	1	10.589844	0	-2.049927
2014-03-12	20 Strangers First Kiss: Who Are They and Who Dated After Amazing and Instant  ...	au.ibtimes.com	e	1	10.589844	0	-2.049927
2014-03-12	Seen the viral '20 strangers asked to kiss' video? Good. Now imagine 20 things  ...	ibnlive.in.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch: The moment when complete strangers were asked to KISS!	daily.bhaskar.com	e	1	10.589844	0	-2.049927
2014-03-12	The story behind that 'First Kiss' video	www.keyt.com	e	1	10.589844	0	-2.049927
2014-03-12	Just 20 strangers awkwardly kissing for the first time, because art	metro.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Fashion group finds 18 million viewers in two days	www.marketing-interactive.com	e	1	10.589844	0	-2.049927
2014-03-12	Strangers Kissing In 'First Kiss' Is A Beautiful Thing	www.huffingtonpost.ca	e	1	10.589844	0	-2.049927
2014-03-12	First Kiss Captured Between 20 Strangers Goes Viral	socialnewsdaily.com	e	1	10.589844	0	-2.049927
2014-03-12	'First Kiss' captures tender moments between 20 strangers	cnews.canoe.ca	e	1	10.589844	0	-2.049927
2014-03-12	This video of people kissing is better than 'The Notebook'	www.thevine.com.au	e	1	10.589844	0	-2.049927
2014-03-12	The Viral 'First Kiss' Video, The Story Behind It	www.fashiontimes.com	e	1	10.589844	0	-2.049927
2014-03-12	Strangers Kiss in Tatia Pilieva's Short Film	www.webpronews.com	e	1	10.589844	0	-2.049927
2014-03-12	Video of 20 strangers kissing goes viral	digitaljournal.com	e	1	10.589844	0	-2.049927
2014-03-12	Video That Will Make You Believe in Romance Again	fox8.com	e	1	10.589844	0	-2.049927
2014-03-12	Meet the Woman Responsible for the Viral &quot;First Kiss&quot; Video	www.elle.com	e	1	10.589844	0	-2.049927
2014-03-12	20 strangers kiss for first time	www.news.com.au	e	1	10.589844	0	-2.049927
2014-03-12	WebHits: First Kiss	www.rappler.com	e	1	10.589844	0	-2.049927
2014-03-12	First Kiss Short Film – Strangers are brought together to make out for the very  ...	www.biggaypictureshow.com	e	1	10.589844	0	-2.049927
2014-03-12	TV on the Web: Watch the first kiss of 20 strangers	www.usatoday.com	e	1	10.589844	0	-2.049927
2014-03-12	Those hot strangers making out for the first time may not be who you think they are	www.boston.com	e	1	10.589844	0	-2.049927
2014-03-12	A First Kiss Caught On Camera	www.2dayfm.com.au	e	1	10.589844	0	-2.049927
2014-03-12	20 Strangers Were Asked to Kiss For the First Time and It Was Strangely Beautiful	time.com	e	1	10.589844	0	-2.049927
2014-03-12	SEE IT: Strangers share intimate first kisses in online film	www.nydailynews.com	e	1	10.589844	0	-2.049927
2014-03-12	20 Strangers Share a First Kiss in Viral Advertisement (Video)	www.costaricantimes.com	e	1	10.589844	0	-2.049927
2014-03-12	First kiss YouTube video goes viral	www.680news.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch As 20 Strangers Kiss For The First Time (VIDEO)	www.hngn.com	e	1	10.589844	0	-2.049927
2014-03-12	Video: 20 strangers kiss	www.stuff.co.nz	e	1	10.589844	0	-2.049927
2014-03-12	Film captures first kiss of 20 strangers	www.telegraph.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Filmmaker asks 20 strangers to kiss for the first time with surprising results [VIDEO]	www.dose.ca	e	1	10.589844	0	-2.049927
2014-03-12	What Happens When 20 Strangers Are Paired Off And Asked To Kiss? Magic	www.huffingtonpost.com	e	1	10.589844	0	-2.049927
2014-03-12	Watching Complete Strangers Kiss For The First Time Is Oddly Beautiful  ...	perezhilton.com	e	1	10.589844	0	-2.049927
2014-03-12	20 strangers are filmed kissing for the first time	creativeboom.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Cringey-Cute Clothing Ad With Strangers Kissing Has 7 Million Views in One Day	www.adweek.com	e	1	10.589844	0	-2.049927
2014-03-12	First Kiss: Awkward video captures the moment when complete strangers lock lips	uk.lifestyle.yahoo.com	e	1	10.589844	0	-2.049927
2014-03-12	'First Kiss' video features complete strangers kissing, gets over 6 million views  ...	thecelebritycafe.com	e	1	10.589844	0	-2.049927
2014-03-12	20 Strangers 'First Kiss' Video Is Uncomfortable to Watch But Beautiful Too	www.cambio.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch 20 Complete Strangers Make Out And Wonder Why The Gay Ones Aren't  ...	www.queerty.com	e	1	10.589844	0	-2.049927
2014-03-12	Viral Video: Complete Strangers' 'First Kiss'	www.edgeonthenet.com	e	1	10.589844	0	-2.049927
2014-03-12	The Random Strangers In That Viral 'First Kiss' Video Are Mostly Actors And  ...	www.entertainmentwise.com	e	1	10.589844	0	-2.049927
2014-03-12	See what happens when 20 strangers kiss for the first time	whateverblog.dallasnews.com	e	1	10.589844	0	-2.049927
2014-03-12	That Viral 'Strangers Making Out' Video Is a Clothing Ad	jezebel.com	e	1	10.589844	0	-2.049927
2014-03-12	These Strangers Kissing Is a Surprising Testament To Equality	www.policymic.com	e	1	10.589844	0	-2.049927
2014-03-12	Strangers meet, make-out on video, and the results are awkward	blog.sfgate.com	e	1	10.589844	0	-2.049927
2014-03-12	What happens when 20 complete strangers lock lips for the first time	www.dailymail.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	20 strangers kiss in viral video	www.usatoday.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch 20 Strangers Kiss for the First Time – and It's Not Even Awkward	www.people.com	e	1	10.589844	0	-2.049927
2014-03-12	The awkward first kiss experiment	au.news.yahoo.com	e	1	10.589844	0	-2.049927
2014-03-12	Strangers Agree to Have First Kiss Filmed & We Can't Look Away (VIDEO)	thestir.cafemom.com	e	1	10.589844	0	-2.049927
2014-03-12	Cute or cringe-worthy? 20 strangers share a first kiss in viral ad	www.today.com	e	1	10.589844	0	-2.049927
2014-03-12	This Video of Strangers Kissing Is “Beautiful” Because It Stars Models	www.slate.com	e	1	10.589844	0	-2.049927
2014-03-12	How To Kiss A Complete Stranger	www.fenuxe.com	e	1	10.589844	0	-2.049927
2014-03-12	Video captures the power of a kiss between strangers	ca.news.yahoo.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch: Strangers Kissing will Make Your Tuesday	www.passportmagazine.com	e	1	10.589844	0	-2.049927
2014-03-12	'First Kiss' video of strangers smooching is worth a watch	www.upi.com	e	1	10.589844	0	-2.049927
2014-03-12	First Kiss: A story of 20 strangers kissing each other	www.coolage.in	e	1	10.589844	0	-2.049927
2014-03-12	Stop What You're Doing and Watch This Oddly Beautiful Video of 20 Strangers  ...	www.glamour.com	e	1	10.589844	0	-2.049927
2014-03-12	Would You Let Someone Film Your First Kiss?	www.refinery29.com	e	1	10.589844	0	-2.049927
2014-03-12	This Video Of 20 Strangers Kissing For The First Time Is Going Insanely Viral	www.businessinsider.com	e	1	10.589844	0	-2.049927
2014-03-12	20 Strangers Kiss For The First Time On Camera	www.andpop.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch viral video of 20 strangers' first kiss - sweet or awkward?	www.handbag.com	e	1	10.589844	0	-2.049927
2014-03-12	Director Tatia Pilieva pairs off 20 strangers for love in 'First Kiss'	www.philly.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch How Awkward And Sweet It Is When 20 Complete Strangers Kiss On  ...	www.fastcocreate.com	e	1	10.589844	0	-2.049927
2014-03-12	These Strangers Kissing Each Other Is a Surprising Testament To Equality	www.policymic.com	e	1	10.589844	0	-2.049927
2014-03-12	Watch 20 Strangers Share a First Kiss	www.elle.com	e	1	10.589844	0	-2.049927
2014-03-12	PICK OF THE WEEK: First Kiss Video	www.northdevonjournal.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Video: Artist shows strangers kissing for the first time	fox4kc.com	e	1	10.589844	0	-2.049927
2014-03-12	Video: 20 straight, gay strangers asked to kiss; you will be surprised to see the  ...	daily.bhaskar.com	e	1	10.589844	0	-2.049927
2014-03-12	Video of Strangers Kissing for the First Time Is Strangely Adorable	www.cosmopolitan.com	e	1	10.589844	0	-2.049927
2014-03-12	7 Perfect YouTube Comments on That Cute 'FIRST KISS' Video	hypervocal.com	e	1	10.589844	0	-2.049927
2014-03-12	Viral video: 20 strangers asked to kiss for the first time	indiatoday.intoday.in	e	1	10.589844	0	-2.049927
2014-03-12	This could be the sweetest video you'll watch today 1:21PM	www.glamourmagazine.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	This Video of Total Strangers Kissing For the First Time is Awkward and Adorable	www.ryot.org	e	1	10.589844	0	-2.049927
2014-03-12	Filmmaker gets 20 complete strangers to kiss for the first time	www.breakingnews.ie	e	1	10.589844	0	-2.049927
2014-03-12	20 Strangers Kiss For The First Time - Video	www.heart.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Watch: 20 strangers kissing each other for the first time is just as awkward as it  ...	entertainment.ie	e	1	10.589844	0	-2.049927
2014-03-12	20 strangers were asked to kiss for the first time. This adorably awkward video  ...	ibnlive.in.com	e	1	10.589844	0	-2.049927
2014-03-12	Watching complete strangers kiss for the first time is really beautiful	sploid.gizmodo.com	e	1	10.589844	0	-2.049927
2014-03-12	Is 'Mad Men' Planning a 'Sopranos' Style Ending?	www.contactmusic.com	e	1	10.589844	0	-2.049927
2014-03-12	Don?t Expect a Mad Men Spinoff	www.thedailybeast.com	e	1	10.589844	0	-2.049927
2014-03-12	Jon Hamm: 'I am going to be unemployed'	www.todayonline.com	e	1	10.589844	0	-2.049927
2014-03-12	'Mad Men' season 7: Matthew Weiner completely rules out spin-off, talks  ...	cartermatt.com	e	1	10.589844	0	-2.049927
2014-03-12	'Mad Men' Season 7 Secrets: Creator Matt Weiner On The Drama's Farewell  ...	www.huffingtonpost.com	e	1	10.589844	0	-2.049927
2014-03-12	Matthew Weiner Sets Up Mad Men's Season 7	www.vulture.com	e	1	10.589844	0	-2.049927
2014-03-12	New 'Mad Men' Final Season Images, Explained by Matthew Weiner	www.thewrap.com	e	1	10.589844	0	-2.049927
2014-03-12	'Mad Men' Offers Peek at Final Season (Photos)	blogs.wsj.com	e	1	10.589844	0	-2.049927
2014-03-12	Guru draws on his past with ads for 'Mad Men'	www.dispatch.com	e	1	10.589844	0	-2.049927
2014-03-12	'Mad Men' Season 7 Spoilers: Don Draper Returns, Something Going On in His  ...	au.ibtimes.com	e	1	10.589844	0	-2.049927
2014-03-12	Mad Men Gets Psychedelic Final Season Poster — by Advertising Legend Milton  ...	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	'Mad Men' Key Art Revealed: 'The Final Season Begins'	www.starpulse.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Exits 'The Originals'	www.aceshowbiz.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt leaves The Originals	www.hollywood.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' Recap: A Beloved Character Leaves The Show For Good	hollywoodlife.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Leaves 'The Originals' Before Conclusion of Season One	www.contactmusic.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt quits The Originals after only one season	www.dailymail.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt - Claire Holt Leaves The Originals	www.contactmusic.com	e	1	10.589844	0	-2.049927
2014-03-12	New Originals Episode 17,Season 1 Official Spoilers,Synopsis & Clips Released  ...	hwhills.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Leaves CW Vampire Series 'The Originals'	www.fashiontimes.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Shocker: Which Series Regular Has Left the Show?	www.mpnnow.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' react: Chapter 2(000)	popwatch.ew.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Season 1 Review “Farewell to Storyville”	www.tvequals.com	e	1	10.589844	0	-2.049927
2014-03-12	It's Party Time in this Extended Preview of The Originals Episode 1.17 - Moon  ...	www.dreadcentral.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' season 1, episode 16 recap: Family matters	www.hypable.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Review: Cursed	www.tvfanatic.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' Recap: Will Rebekah Return to New Orleans?	www.buddytv.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Recap: Season 1, Episode 16 — Farewell, Rebekah	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Music: Songs From Season 1, Episode 16 — Farewell to Storyville	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Is Leaving The Originals	www.tv.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Promo: Season 1, Episode 17 — Moon Over Bourbon Street  ...	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals STUNNER: Who's Out?	www.thehollywoodgossip.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Take Over in Moon Over Bourbon Street	www.threeifbyspace.net	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' episode 16 shocker: Claire Holt leaves show; Rebekah drives away	cartermatt.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Shockingly Exits 'The Originals' as Series Regular!	www.justjared.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Exits The Originals	www.buzzfeed.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Quotes: Season 1, Episode 16 — “You Missed My Heart	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' episode 17 preview: Joseph Morgan, 'Move Over Bourbon Street  ...	cartermatt.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Spoilers: [SPOILER] Leaves Show, May Return in the Future	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	Claire Holt Exiting CW's 'Originals,' May Return as Guest Star	www.thewrap.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' episode 16 'Farewell to Storyville' recap: The trial of Rebekah  ...	blog.zap2it.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals (Video) – Season 1 Episode 16 “Farewell to Storyville” – RECAP	allieiswired.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals: Let's Talk About Farewell to Storyville!	www.tv.com	e	1	10.589844	0	-2.049927
2014-03-12	Originals Season 1 Episode 16 Stream [+SPOILERS] Who Is Returning From  ...	www.jobsnhire.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' Spoilers: Elijah Stuns Klaus after Comparing Him to Mikael  ...	au.ibtimes.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' season 1, episode 16 airs tonight: Siblings at war	www.hypable.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals RECAP 3/11/14: Season 1 Episode 16 “Farewell to Storyville”	www.celebdirtylaundry.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Spoilers: Change Coming For the Mikaelsons? (VIDEO)	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Sneak Peek: Season 1, Episode 16 — Elijah Confronts Klaus  ...	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	The Originals Sneak Peek: Season 1, Episode 16 — Can Marcel Save Rebekah?	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	Klaus, Rebekah & Elijah: Trapped in a Cemetery on 'The Originals'	www.justjaredjr.com	e	1	10.589844	0	-2.049927
2014-03-12	[Video] 'The Originals' Sneak Peek: Has Klaus Become His Father?	www.buddytv.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals' season 1, episode 16 episode stills, synopsis	www.hypable.com	e	1	10.589844	0	-2.049927
2014-03-12	Break the Cycle with this Producers' Preview of The Originals Episode 1.16  ...	www.dreadcentral.com	e	1	10.589844	0	-2.049927
2014-03-12	'The Originals': Will Marcel and Rebekah run away together?	blog.zap2it.com	e	1	10.589844	0	-2.049927
2014-03-12	Originals Star Charles Michael Davis Hopes Marbekah Becomes the Next MerDer	www.wetpaint.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Crowdfunding Alernative To The Ipod. Think About That.	www.contactmusic.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono music player hits Kickstarter	www.itworld.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoPlayer campaign hits crowdfunding goal in less than a day	ph.celebrity.yahoo.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young launches Kickstarter campaign for PonoMusic, surpasses goal on  ...	www.thefourohfive.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young calls on big name pals to help him launch Pono campaign	www.express.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono Player Reaches $800000 Kickstarter Goal On Day One	www.geeky-gadgets.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young surpasses Kickstarter goal within one day	www.theguardian.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young - Neil Young Calls On Big Name Pals To Help Him Launch Pono  ...	www.contactmusic.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono Music Kickstarter Crosses $1 Million Mark in 24 Hours	www.escapistmagazine.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Reaches $800000 Pono Kickstarter Goal in 1 Day	www.rollingstone.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young on MP3s: “We Were Selling Shit!”	www.digitalmusicnews.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young unveils high-definition music player, store	technology.inquirer.net	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young introduces PonoPlayer kickstarter (video)	thecelebritycafe.com	e	1	10.589844	0	-2.049927
2014-03-12	Update: PonoMusic Live on Kickstarter, Crowdfunding $800000	www.crowdfundinsider.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young on his Pono player at SXSW: 'Once you hear this, you can't go back'	www.nme.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono player puts quality first	www.dailytexanonline.com	e	1	10.589844	0	-2.049927
2014-03-12	SXSW 2014: Neil Young plugs Pono, his new music store and player	www.contracostatimes.com	e	1	10.589844	0	-2.049927
2014-03-12	SXSW Interview: Neil Young: Rocker's PonoMusic aims for highest quality digital  ...	www.austinchronicle.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Launches PonoMusic, Kickstarter Campaign	www.rocksquare.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Introduces PonoMusic to the World -- While Its CEO Raises Some  ...	www.billboard.com	e	1	10.589844	0	-2.049927
2014-03-12	Get Neil Young's Pono Now As Music's Biggest Names Back Campaign	www.tonedeaf.com.au	e	1	10.589844	0	-2.049927
2014-03-12	SXSW: Neil Young Introduces Ponos to the World -- While Its CEO Raises Some  ...	www.hollywoodreporter.com	e	1	10.589844	0	-2.049927
2014-03-12	Boulder's Ayre Acoustics develops chip for Neil Young's PonoPlayer	www.denverpost.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoMusic Presentation at SXSW Gets Awkward During Q&A with  ...	www.billboard.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Turns to Kickstarter for His High-Res Music Player	mashable.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Makes Official Pono Announcement at SXSW	www.vintagevinylnews.com	e	1	10.589844	0	-2.049927
2014-03-12	Rocker Neil Young talks the future of sound at SXSW	www.usatoday.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young to unveil PonoPlayer for audiophiles - This isn't your grandma's MP3  ...	www.techtimes.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Recruits Bruce Springsteen, Dave Grohl for Pono Kickstarter	www.rollingstone.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young To Launch Kickstarter For Pono Music	www.rttnews.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Addresses SXSW and Launches Pono	www.noise11.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young finally reveals Pono, and it's sounding quite different than was  ...	www.tinymixtapes.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Starts Digital Music Business	www.nbcbayarea.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono—A New Way to Consume Music—Launches Kickstarter	www.pastemagazine.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young to launch his music service Ponomusic this week	www.dailymail.co.uk	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Launches PonoMusic at SXSW Keynote	news.radio.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono Music Player Hits Kickstarter at a Discount	www.technobuffalo.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's Pono hits Kickstarter at $200, audiophiles clamor to get on board	www.digitaltrends.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoMusic Officially Launches, Begins Selling Special Edition  ...	exclaim.ca	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's New Pono Music Player – Kickstarter Launched, Video Released  ...	www.rockcellarmagazine.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young Raising $800K On Kickstarter for iPod Killer Music Player	www.showbiz411.com	e	1	10.589844	0	-2.049927
2014-03-12	Kickstarter campaign for Neil Young's PonoMusic system starts strongly	www.latimes.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoPlayer hits Kickstarter, ships in October	liliputing.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoMusic finally launches, here's all the details	consequenceofsound.net	e	1	10.589844	0	-2.049927
2014-03-12	SXSW: Neil Young's PonoMusic Goes Live on Kickstarter	evolver.fm	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoMusic hits Kickstarter	reviews.cnet.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's $800000 Pono Kickstarter Is Live [VIDEO]	www.hypebot.com	e	1	10.589844	0	-2.049927
2014-03-12	Rocker Neil Young challenging MP3s with new audio format	www.cnet.com	e	1	10.589844	0	-2.049927
2014-03-12	Pono – a new way to rock in the free world	www.bitterwallet.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoMusic music service will debut this week	iwantpop.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young's PonoMusic to Launch on Kickstarter This Week	www.crowdfundinsider.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young to premiere high-quality, awkward-looking music player and  ...	cltampa.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young announces technology to bring 'digital music into the 21st century'	www.vancouversun.com	e	1	10.589844	0	-2.049927
2014-03-12	Neil Young evokes Steve Jobs, plans to take on Apple's iPod	www.retailwire.com	e	1	10.589844	0	-2.049927
